"","pubyear","citations"
"5860",2014,"5860. Scand J Gastroenterol. 2014 Feb;49(2):222-37. "
"5861",2014,"5861. Scand J Med Sci Sports. 2014 Feb;24(1):e1-10. "
"5862",2014,"5862. Schizophr Res. 2014 Feb;152(2-3):365-72. "
"5863",2014,"5863. Schizophr Res. 2014 Feb;152(2-3):521-7. "
"5864",2014,"5864. Schizophr Res. 2014 Feb;152(2-3):458-68. "
"5865",2014,"5865. Semin Arthritis Rheum. 2014 Feb;43(4):458-69. "
"5866",2014,"5866. Semin Arthritis Rheum. 2014 Feb;43(4):498-507. "
"5867",2014,"5867. Semin Thromb Hemost. 2014 Feb;40(1):49-59. "
"5868",2014,"5868. Simul Healthc. 2014 Feb;9(1):7-14. "
"5869",2014,"5869. Sleep Med Rev. 2014 Feb;18(1):19-24. "
"5870",2014,"5870. Sleep Med Rev. 2014 Feb;18(1):61-73. "
"5871",2014,"5871. Soc Sci Med. 2014 Feb;103:118-25. "
"5872",2014,"5872. Sports Med. 2014 Feb;44(2):269-79. "
"5873",2014,"5873. Stroke. 2014 Feb;45(2):403-12. "
"5874",2014,"5874. Stroke. 2014 Feb;45(2):373-82. "
"5875",2014,"5875. Stroke. 2014 Feb;45(2):520-6. "
"5876",2014,"5876. Stroke. 2014 Feb;45(2):492-503. "
"5877",2014,"5877. Support Care Cancer. 2014 Feb;22(2):553-60. "
"5878",2014,"5878. Surg Endosc. 2014 Feb;28(2):427-38. "
"5879",2014,"5879. Surg Laparosc Endosc Percutan Tech. 2014 Feb;24(1):73-9. "
"5880",2014,"5880. Surg Laparosc Endosc Percutan Tech. 2014 Feb;24(1):12-21. "
"5881",2014,"5881. Surg Laparosc Endosc Percutan Tech. 2014 Feb;24(1):1-11. "
"5882",2014,"5882. Surgeon. 2014 Feb;12(1):53-8. "
"5883",2014,"5883. Thromb Res. 2014 Feb;133(2):272-5. "
"5884",2014,"5884. Tumour Biol. 2014 Feb;35(2):1089-94. "
"5885",2014,"5885. Tumour Biol. 2014 Feb;35(2):1433-7. "
"5886",2014,"5886. Tumour Biol. 2014 Feb;35(2):1427-32. "
"5887",2014,"5887. Tumour Biol. 2014 Feb;35(2):1331-4"
"5888",2014,"5888. Tumour Biol. 2014 Feb;35(2):1589-98. "
"5889",2014,"5889. Tumour Biol. 2014 Feb;35(2):1371-6. "
"5890",2014,"5890. Tumour Biol. 2014 Feb;35(2):1637-40. "
"5891",2014,"5891. Tumour Biol. 2014 Feb;35(2):1149-55. "
"5892",2014,"5892. Tumour Biol. 2014 Feb;35(2):1101-5. "
"5893",2014,"5893. Tumour Biol. 2014 Feb;35(2):1313-8. "
"5894",2014,"5894. Tumour Biol. 2014 Feb;35(2):1319-22. "
"5895",2014,"5895. Tumour Biol. 2014 Feb;35(2):1307-11. "
"5896",2014,"5896. Tumour Biol. 2014 Feb;35(2):1649-52"
"5897",2014,"5897. Tumour Biol. 2014 Feb;35(2):1605-8"
"5898",2014,"5898. Tumour Biol. 2014 Feb;35(2):1565-74. "
"5899",2014,"5899. Tumour Biol. 2014 Feb;35(2):1687-93. "
"5900",2014,"5900. Tumour Biol. 2014 Feb;35(2):1661-9. "
"5901",2014,"5901. Tumour Biol. 2014 Feb;35(2):1609-18. "
"5902",2014,"5902. Tumour Biol. 2014 Feb;35(2):1473-80. "
"5903",2014,"5903. Tumour Biol. 2014 Feb;35(2):1695-701"
"5904",2014,"5904. Tumour Biol. 2014 Feb;35(2):1653-9"
"5905",2014,"5905. Tumour Biol. 2014 Feb;35(2):1523-9"
"5906",2014,"5906. Tumour Biol. 2014 Feb;35(2):1517-21. "
"5907",2014,"5907. Tumour Biol. 2014 Feb;35(2):1495-502. "
"5908",2014,"5908. Tumour Biol. 2014 Feb;35(2):1323-30. "
"5909",2014,"5909. Tumour Biol. 2014 Feb;35(2):1203-9. "
"5910",2014,"5910. Tumour Biol. 2014 Feb;35(2):1083-7. "
"5911",2014,"5911. Tumour Biol. 2014 Feb;35(2):961-5. "
"5912",2014,"5912. Tumour Biol. 2014 Feb;35(2):1221-31. "
"5913",2014,"5913. Tumour Biol. 2014 Feb;35(2):903-16. "
"5914",2014,"5914. Tumour Biol. 2014 Feb;35(2):1177-82. "
"5915",2014,"5915. Tumour Biol. 2014 Feb;35(2):1129-37. "
"5916",2014,"5916. Tumour Biol. 2014 Feb;35(2):949-53. "
"5917",2014,"5917. Tumour Biol. 2014 Feb;35(2):1263-6. "
"5918",2014,"5918. Tumour Biol. 2014 Feb;35(2):955-9. "
"5919",2014,"5919. Tumour Biol. 2014 Feb;35(2):943-8. "
"5920",2014,"5920. Tumour Biol. 2014 Feb;35(2):935-42. "
"5921",2014,"5921. Urolithiasis. 2014 Feb;42(1):45-52. "
"5922",2014,"5922. Urolithiasis. 2014 Feb;42(1):87-93. "
"5923",2014,"5923. Vasc Med. 2014 Feb;19(1):54-66. "
"5924",2014,"5924. West J Nurs Res. 2014 Feb;36(2):245-61. "
"5925",2014,"5925. World Neurosurg. 2014 Feb;81(2):411-21. "
"5926",2014,"5926. Zhongguo Zhen Jiu. 2014 Feb;34(2):205-8"
"5927",2014,"5927. Zhonghua Er Bi Yan Hou Tou Jing Wai Ke Za Zhi. 2014 Feb;49(2):157-63"
"5928",2014,"5928. Zhonghua Lao Dong Wei Sheng Zhi Ye Bing Za Zhi. 2014 Feb;32(2):123-5"
"5929",2014,"5929. Zhonghua Nan Ke Xue. 2014 Feb;20(2):172-6"
"5930",2014,"5930. Zhonghua Wei Chang Wai Ke Za Zhi. 2014 Feb;17(2):128-32"
"5931",2014,"5931. Zhonghua Xin Xue Guan Bing Za Zhi. 2014 Feb;42(2):161-8"
"5932",2014,"5932. Zhonghua Yan Ke Za Zhi. 2014 Feb;50(2):109-20"
"5933",2014,"5933. BMC Cancer. 2014 Jan 31;14:53. "
"5934",2014,"5934. Cochrane Database Syst Rev. 2014 Jan 31;1:CD006546. "
"5935",2014,"5935. Cochrane Database Syst Rev. 2014 Jan 31;1:CD006770. "
"5936",2014,"5936. Blood. 2014 Jan 30;123(5):777-85. "
"5937",2014,"5937. Psychiatry Res. 2014 Jan 30;221(1):69-77. "
"5938",2014,"5938. Psychiatry Res. 2014 Jan 30;215(1):82-6. "
"5939",2014,"5939. Cochrane Database Syst Rev. 2014 Jan 28;1:CD009633. "
"5940",2014,"5940. Genet Mol Res. 2014 Jan 28;13(1):649-59. "
"5941",2014,"5941. World J Gastroenterol. 2014 Jan 28;20(4):1107-13. "
"5942",2014,"5942. World J Gastroenterol. 2014 Jan 28;20(4):1095-106. "
"5943",2014,"5943. Cochrane Database Syst Rev. 2014 Jan 27;1:CD009826. "
"5944",2014,"5944. Nutrients. 2014 Jan 27;6(2):504-16. "
"5945",2014,"5945. Transplantation. 2014 Jan 27;97(2):227-34. "
"5946",2014,"5946. BMC Cancer. 2014 Jan 25;14:40. "
"5947",2014,"5947. BMC Urol. 2014 Jan 25;14:9. "
"5948",2014,"5948. Gene. 2014 Jan 25;534(2):324-44"
"5949",2014,"5949. Gene. 2014 Jan 25;534(2):286-97. "
"5950",2014,"5950. BMC Med. 2014 Jan 24;12:12. "
"5951",2014,"5951. BMC Neurosci. 2014 Jan 24;15:19. "
"5952",2014,"5952. Genet Mol Res. 2014 Jan 24;13(4):8586-95. "
"5953",2014,"5953. Genet Mol Res. 2014 Jan 24;13(1):2107-19. "
"5954",2014,"5954. Cochrane Database Syst Rev. 2014 Jan 23;1:CD000009. "
"5955",2014,"5955. Diagn Pathol. 2014 Jan 23;9:18. "
"5956",2014,"5956. Cochrane Database Syst Rev. 2014 Jan 22;1:CD009125. "
"5957",2014,"5957. Nutrients. 2014 Jan 22;6(1):452-65. "
"5958",2014,"5958. Ann Intern Med. 2014 Jan 21;160(2):111-21"
"5959",2014,"5959. Ann Intern Med. 2014 Jan 21;160(2):101-10"
"5960",2014,"5960. Cochrane Database Syst Rev. 2014 Jan 21;1:CD010425. "
"5961",2014,"5961. J Am Coll Cardiol. 2014 Jan 21;63(2):170-80. "
"5962",2014,"5962. Syst Rev. 2014 Jan 21;3:8. "
"5963",2014,"5963. World J Gastroenterol. 2014 Jan 21;20(3):843-51. "
"5964",2014,"5964. World J Gastroenterol. 2014 Jan 21;20(3):829-42. "
"5965",2014,"5965. BMC Musculoskelet Disord. 2014 Jan 20;15:26. "
"5966",2014,"5966. Diagn Pathol. 2014 Jan 20;9:7. "
"5967",2014,"5967. Diagn Pathol. 2014 Jan 20;9:15. "
"5968",2014,"5968. Cochrane Database Syst Rev. 2014 Jan 19;1:CD009798. "
"5969",2014,"5969. Nutr J. 2014 Jan 18;13:7. "
"5970",2014,"5970. Cochrane Database Syst Rev. 2014 Jan 17;1:CD009780. "
"5971",2014,"5971. Cochrane Database Syst Rev. 2014 Jan 17;1:CD010479. "
"5972",2014,"5972. BMC Med. 2014 Jan 16;12:7. "
"5973",2014,"5973. BMC Med Genet. 2014 Jan 16;15:9. "
"5974",2014,"5974. BMC Med Genet. 2014 Jan 16;15:8. "
"5975",2014,"5975. Am J Cardiol. 2014 Jan 15;113(2):292-301. "
"5976",2014,"5976. BMC Neurol. 2014 Jan 15;14:13. "
"5977",2014,"5977. Cochrane Database Syst Rev. 2014 Jan 15;1:CD010235. "
"5978",2014,"5978. Cochrane Database Syst Rev. 2014 Jan 15;1:CD002832. "
"5979",2014,"5979. Gene. 2014 Jan 15;534(1):48-53"
"5980",2014,"5980. Gene. 2014 Jan 15;534(1):17-23. "
"5981",2014,"5981. Hum Mol Genet. 2014 Jan 15;23(2):546-54. "
"5982",2014,"5982. Hum Mol Genet. 2014 Jan 15;23(2):524-33. "
"5983",2014,"5983. Int J Behav Nutr Phys Act. 2014 Jan 15;11:2. "
"5984",2014,"5984. Int J Cancer. 2014 Jan 15;134(2):306-18. "
"5985",2014,"5985. Int J Cancer. 2014 Jan 15;134(2):405-10. "
"5986",2014,"5986. Int J Cancer. 2014 Jan 15;134(2):384-96. "
"5987",2014,"5987. Int J Cardiol. 2014 Jan 15;171(1):66-72. "
"5988",2014,"5988. Int J Cardiol. 2014 Jan 15;171(1):62-5. "
"5989",2014,"5989. J Neurol Sci. 2014 Jan 15;336(1-2):13-23. "
"5990",2014,"5990. J Neurol Sci. 2014 Jan 15;336(1-2):161-8. "
"5991",2014,"5991. J Neurol Sci. 2014 Jan 15;336(1-2):146-51. "
"5992",2014,"5992. J Neurol Sci. 2014 Jan 15;336(1-2):68-73. "
"5993",2014,"5993. J Neurol Sci. 2014 Jan 15;336(1-2):93-8. "
"5994",2014,"5994. AIDS. 2014 Jan 14;28(2):245-55. "
"5995",2014,"5995. BMJ. 2014 Jan 14;348:f6932. "
"5996",2014,"5996. Br J Nutr. 2014 Jan 14;111(1):1-11. "
"5997",2014,"5997. Br J Nutr. 2014 Jan 14;111(1):12-22. "
"5998",2014,"5998. World J Gastroenterol. 2014 Jan 14;20(2):584-92. "
"5999",2014,"5999. World J Gastroenterol. 2014 Jan 14;20(2):578-83. "
"6000",2014,"6000. World J Gastroenterol. 2014 Jan 14;20(2):569-77. "
"6001",2014,"6001. Zhonghua Yi Xue Za Zhi. 2014 Jan 14;94(2):115-21"
"6002",2014,"6002. BMC Cancer. 2014 Jan 13;14:15. "
"6003",2014,"6003. Sci Rep. 2014 Jan 13;4:3648. "
"6004",2014,"6004. Lancet. 2014 Jan 11;383(9912):146-55. "
"6005",2014,"6005. Gene. 2014 Jan 10;533(2):461-8. "
"6006",2014,"6006. BMC Complement Altern Med. 2014 Jan 9;14:8. "
"6007",2014,"6007. BMC Infect Dis. 2014 Jan 9;14:13. "
"6008",2014,"6008. BMC Med Res Methodol. 2014 Jan 8;14:3. "
"6009",2014,"6009. Cochrane Database Syst Rev. 2014 Jan 8;1:CD000031. "
"6010",2014,"6010. Genet Mol Res. 2014 Jan 8;13(1):103-14. "
"6011",2014,"6011. Cell Metab. 2014 Jan 7;19(1):49-57. "
"6012",2014,"6012. Circulation. 2014 Jan 7;129(1):28-41. "
"6013",2014,"6013. CMAJ. 2014 Jan 7;186(1):E25-51. "
"6014",2014,"6014. World J Gastroenterol. 2014 Jan 7;20(1):310-8. "
"6015",2014,"6015. World J Gastroenterol. 2014 Jan 7;20(1):303-9. "
"6016",2014,"6016. Syst Rev. 2014 Jan 6;3:5. "
"6017",2014,"6017. Lancet. 2014 Jan 4;383(9911):48-59. "
"6018",2014,"6018. Syst Rev. 2014 Jan 4;3:3. "
"6019",2014,"6019. Prog Neuropsychopharmacol Biol Psychiatry. 2014 Jan 3;48:79-85. "
"6020",2014,"6020. Prog Neuropsychopharmacol Biol Psychiatry. 2014 Jan 3;48:41-50. "
"6021",2014,"6021. Reprod Biol Endocrinol. 2014 Jan 3;12:3. "
"6022",2014,"6022. Syst Rev. 2014 Jan 2;3:2. "
"6023",2014,"6023. Acad Radiol. 2014 Jan;21(1):21-9. "
"6024",2014,"6024. Acad Radiol. 2014 Jan;21(1):11-20. "
"6025",2014,"6025. Accid Anal Prev. 2014 Jan;62:415-25. "
"6026",2014,"6026. Acta Anaesthesiol Scand. 2014 Jan;58(1):5-18. "
"6027",2014,"6027. Acta Cir Bras. 2014;29 Suppl 3:68-76"
"6028",2014,"6028. Acta Cytol. 2014;58(1):15-22. "
"6029",2014,"6029. Acta Haematol. 2014;131(3):133-40. "
"6030",2014,"6030. Acta Haematol. 2014;131(2):114-25. "
"6031",2014,"6031. Acta Med Iran. 2014;52(4):256-64"
"6032",2014,"6032. Acta Obstet Gynecol Scand. 2014 Jan;93(1):6-19. "
"6033",2014,"6033. Afr J Tradit Complement Altern Med. 2014 Jun 4;11(4):101-19. eCollection 2014"
"6034",2014,"6034. Aggress Behav. 2014 Jan;40(1):56-68. "
"6035",2014,"6035. Aging Ment Health. 2014;18(8):941-53. "
"6036",2014,"6036. AIDS Care. 2014;26(12):1467-76. "
"6037",2014,"6037. AIDS Care. 2014;26(3):282-91. "
"6038",2014,"6038. AJR Am J Roentgenol. 2014 Jan;202(1):124-35. "
"6039",2014,"6039. Alcohol Clin Exp Res. 2014 Jan;38(1):214-26. "
"6040",2014,"6040. Aliment Pharmacol Ther. 2014 Jan;39(2):117-24. "
"6041",2014,"6041. Aliment Pharmacol Ther. 2014 Jan;39(1):3-14. "
"6042",2014,"6042. Allergy. 2014 Jan;69(1):76-86. "
"6043",2014,"6043. Allergy. 2014 Jan;69(1):62-75. "
"6044",2014,"6044. Am Heart J. 2014 Jan;167(1):1-14.e2. "
"6045",2014,"6045. Am J Cardiol. 2014 Jan 1;113(1):49-53. "
"6046",2014,"6046. Am J Chin Med. 2014;42(3):505-21. "
"6047",2014,"6047. Am J Clin Nutr. 2014 Jan;99(1):96-106. "
"6048",2014,"6048. Am J Clin Nutr. 2014 Jan;99(1):181-97. "
"6049",2014,"6049. Am J Clin Nutr. 2014 Jan;99(1):14-23. "
"6050",2014,"6050. Am J Gastroenterol. 2014 Jan;109(1):23-34; quiz 35. "
"6051",2014,"6051. Am J Health Promot. 2014 Jan-Feb;28(3):159-67. "
"6052",2014,"6052. Am J Hypertens. 2014 Jan;27(1):130-9. "
"6053",2014,"6053. Am J Hypertens. 2014 Jan;27(1):56-64. "
"6054",2014,"6054. Am J Kidney Dis. 2014 Jan;63(1):76-83. "
"6055",2014,"6055. Am J Kidney Dis. 2014 Jan;63(1):84-94. "
"6056",2014,"6056. Am J Med Genet B Neuropsychiatr Genet. 2014 Jan;165B(1):96-102. "
"6057",2014,"6057. Am J Nephrol. 2014;40(4):315-24. "
"6058",2014,"6058. Am J Nephrol. 2014;40(3):263-79. "
"6059",2014,"6059. Am J Nephrol. 2014;39(4):348-56. "
"6060",2014,"6060. Am J Nephrol. 2014;39(2):130-41. "
"6061",2014,"6061. Am J Nephrol. 2014;39(2):100-9. "
"6062",2014,"6062. Am J Surg. 2014 Jan;207(1):109-19. "
"6063",2014,"6063. Am Surg. 2014 Jan;80(1):48-56"
"6064",2014,"6064. Anaesthesia. 2014 Jan;69(1):64-71. "
"6065",2014,"6065. Ann Allergy Asthma Immunol. 2014 Jan;112(1):29-34. "
"6066",2014,"6066. Ann Fr Anesth Reanim. 2014 Jan;33(1):33-40. "
"6067",2014,"6067. Ann Neurol. 2014 Jan;75(1):67-76. "
"6068",2014,"6068. Ann Neurol. 2014 Jan;75(1):43-9. "
"6069",2014,"6069. Ann Nutr Metab. 2014;65(4):324-32. "
"6070",2014,"6070. Ann Nutr Metab. 2014;64(2):127-36. "
"6071",2014,"6071. Ann Plast Surg. 2014 Jan;72(1):121-30. "
"6072",2014,"6072. Ann Rheum Dis. 2014 Jan;73(1):114-23. "
"6073",2014,"6073. Ann Rheum Dis. 2014 Jan;73(1):143-8. "
"6074",2014,"6074. Ann Saudi Med. 2014 Jan-Feb;34(1):12-7. "
"6075",2014,"6075. Ann Surg. 2014 Jan;259(1):52-71. "
"6076",2014,"6076. Ann Surg. 2014 Jan;259(1):72-81. "
"6077",2014,"6077. Ann Surg Oncol. 2014 Jan;21(1):51-9. "
"6078",2014,"6078. Ann Thorac Surg. 2014 Jan;97(1):365-72. "
"6079",2014,"6079. Ann Thorac Surg. 2014 Jan;97(1):102-9. "
"6080",2014,"6080. Annu Rev Neurosci. 2014;37:409-34. "
"6081",2014,"6081. Annu Rev Neurosci. 2014;37:347-62. "
"6082",2014,"6082. Anticancer Drugs. 2014 Jan;25(1):106-14. "
"6083",2014,"6083. Antimicrob Agents Chemother. 2014;58(2):734-9. "
"6084",2014,"6084. Antimicrob Agents Chemother. 2014;58(1):511-7. "
"6085",2014,"6085. Arch Gerontol Geriatr. 2014 Jan-Feb;58(1):1-9. "
"6086",2014,"6086. Arch Gynecol Obstet. 2014 Jan;289(1):107-18. "
"6087",2014,"6087. Arch Gynecol Obstet. 2014 Jan;289(1):85-99. "
"6088",2014,"6088. Arch Med Res. 2014 Jan;45(1):21-30. "
"6089",2014,"6089. Arch Med Res. 2014 Jan;45(1):76-83. "
"6090",2014,"6090. Arch Phys Med Rehabil. 2014 Jan;95(1):175-187.e9. "
"6091",2014,"6091. Arch Phys Med Rehabil. 2014 Jan;95(1):94-116.e4. "
"6092",2014,"6092. Arterioscler Thromb Vasc Biol. 2014 Jan;34(1):219-25. "
"6093",2014,"6093. Asia Pac J Clin Nutr. 2014;23(3):351-9. "
"6094",2014,"6094. Asian J Androl. 2014 Jan-Feb;16(1):146-52. "
"6095",2014,"6095. Asian Pac J Cancer Prev. 2014;15(22):9985-96"
"6096",2014,"6096. Asian Pac J Cancer Prev. 2014;15(22):9725-30"
"6097",2014,"6097. Asian Pac J Cancer Prev. 2014;15(22):9699-706"
"6098",2014,"6098. Asian Pac J Cancer Prev. 2014;15(22):9693-8"
"6099",2014,"6099. Asian Pac J Cancer Prev. 2014;15(21):9535-41"
"6100",2014,"6100. Asian Pac J Cancer Prev. 2014;15(21):9347-53"
"6101",2014,"6101. Asian Pac J Cancer Prev. 2014;15(21):9295-300"
"6102",2014,"6102. Asian Pac J Cancer Prev. 2014;15(21):9259-64"
"6103",2014,"6103. Asian Pac J Cancer Prev. 2014;15(21):9241-7"
"6104",2014,"6104. Asian Pac J Cancer Prev. 2014;15(21):9093-9"
"6105",2014,"6105. Asian Pac J Cancer Prev. 2014;15(21):9085-91"
"6106",2014,"6106. Asian Pac J Cancer Prev. 2014;15(21):9077-83"
"6107",2014,"6107. Asian Pac J Cancer Prev. 2014;15(20):8861-9"
"6108",2014,"6108. Asian Pac J Cancer Prev. 2014;15(20):8741-7"
"6109",2014,"6109. Asian Pac J Cancer Prev. 2014;15(20):8725-34"
"6110",2014,"6110. Asian Pac J Cancer Prev. 2014;15(20):8709-13"
"6111",2014,"6111. Asian Pac J Cancer Prev. 2014;15(20):8705-8"
"6112",2014,"6112. Asian Pac J Cancer Prev. 2014;15(19):8509-19"
"6113",2014,"6113. Asian Pac J Cancer Prev. 2014;15(19):8451-4"
"6114",2014,"6114. Asian Pac J Cancer Prev. 2014;15(19):8429-33"
"6115",2014,"6115. Asian Pac J Cancer Prev. 2014;15(19):8383-90"
"6116",2014,"6116. Asian Pac J Cancer Prev. 2014;15(19):8367-70"
"6117",2014,"6117. Asian Pac J Cancer Prev. 2014;15(19):8361-6"
"6118",2014,"6118. Asian Pac J Cancer Prev. 2014;15(19):8331-5"
"6119",2014,"6119. Asian Pac J Cancer Prev. 2014;15(19):8279-85"
"6120",2014,"6120. Asian Pac J Cancer Prev. 2014;15(19):8271-7"
"6121",2014,"6121. Asian Pac J Cancer Prev. 2014;15(19):8245-50"
"6122",2014,"6122. Asian Pac J Cancer Prev. 2014;15(19):8177-82"
"6123",2014,"6123. Asian Pac J Cancer Prev. 2014;15(19):8083-7"
"6124",2014,"6124. Asian Pac J Cancer Prev. 2014;15(19):8075-81"
"6125",2014,"6125. Asian Pac J Cancer Prev. 2014;15(19):8051-5"
"6126",2014,"6126. Asian Pac J Cancer Prev. 2014;15(18):7941-5"
"6127",2014,"6127. Asian Pac J Cancer Prev. 2014;15(18):7713-8"
"6128",2014,"6128. Asian Pac J Cancer Prev. 2014;15(18):7665-71"
"6129",2014,"6129. Asian Pac J Cancer Prev. 2014;15(18):7639-44"
"6130",2014,"6130. Asian Pac J Cancer Prev. 2014;15(18):7583-8"
"6131",2014,"6131. Asian Pac J Cancer Prev. 2014;15(18):7515-20"
"6132",2014,"6132. Asian Pac J Cancer Prev. 2014;15(17):7419-24"
"6133",2014,"6133. Asian Pac J Cancer Prev. 2014;15(17):7251-5"
"6134",2014,"6134. Asian Pac J Cancer Prev. 2014;15(17):7187-93"
"6135",2014,"6135. Asian Pac J Cancer Prev. 2014;15(17):7163-7"
"6136",2014,"6136. Asian Pac J Cancer Prev. 2014;15(16):6955-60"
"6137",2014,"6137. Asian Pac J Cancer Prev. 2014;15(16):6863-9"
"6138",2014,"6138. Asian Pac J Cancer Prev. 2014;15(16):6855-61"
"6139",2014,"6139. Asian Pac J Cancer Prev. 2014;15(16):6767-72"
"6140",2014,"6140. Asian Pac J Cancer Prev. 2014;15(16):6761-6"
"6141",2014,"6141. Asian Pac J Cancer Prev. 2014;15(16):6709-14"
"6142",2014,"6142. Asian Pac J Cancer Prev. 2014;15(16):6643-7"
"6143",2014,"6143. Asian Pac J Cancer Prev. 2014;15(16):6619-25"
"6144",2014,"6144. Asian Pac J Cancer Prev. 2014;15(16):6613-8"
"6145",2014,"6145. Asian Pac J Cancer Prev. 2014;15(16):6591-6"
"6146",2014,"6146. Asian Pac J Cancer Prev. 2014;15(14):5853-60"
"6147",2014,"6147. Asian Pac J Cancer Prev. 2014;15(14):5691-6"
"6148",2014,"6148. Asian Pac J Cancer Prev. 2014;15(14):5673-9"
"6149",2014,"6149. Asian Pac J Cancer Prev. 2014;15(14):5645-51"
"6150",2014,"6150. Asian Pac J Cancer Prev. 2014;15(14):5621-6"
"6151",2014,"6151. Asian Pac J Cancer Prev. 2014;15(14):5551-6"
"6152",2014,"6152. Asian Pac J Cancer Prev. 2014;15(14):5889-93"
"6153",2014,"6153. Asian Pac J Cancer Prev. 2014;15(13):5343-8"
"6154",2014,"6154. Asian Pac J Cancer Prev. 2014;15(13):5317-24"
"6155",2014,"6155. Asian Pac J Cancer Prev. 2014;15(13):5277-81"
"6156",2014,"6156. Asian Pac J Cancer Prev. 2014;15(13):5229-32"
"6157",2014,"6157. Asian Pac J Cancer Prev. 2014;15(13):5161-6"
"6158",2014,"6158. Asian Pac J Cancer Prev. 2014;15(13):5149-53"
"6159",2014,"6159. Asian Pac J Cancer Prev. 2014;15(13):5411-6"
"6160",2014,"6160. Asian Pac J Cancer Prev. 2014;15(12):4977-82"
"6161",2014,"6161. Asian Pac J Cancer Prev. 2014;15(12):4851-6"
"6162",2014,"6162. Asian Pac J Cancer Prev. 2014;15(12):4829-37"
"6163",2014,"6163. Asian Pac J Cancer Prev. 2014;15(12):4823-7"
"6164",2014,"6164. Asian Pac J Cancer Prev. 2014;15(12):4795-800"
"6165",2014,"6165. Asian Pac J Cancer Prev. 2014;15(12):5089-95"
"6166",2014,"6166. Asian Pac J Cancer Prev. 2014;15(11):4697-703"
"6167",2014,"6167. Asian Pac J Cancer Prev. 2014;15(11):4689-95"
"6168",2014,"6168. Asian Pac J Cancer Prev. 2014;15(11):4643-50"
"6169",2014,"6169. Asian Pac J Cancer Prev. 2014;15(11):4617-22"
"6170",2014,"6170. Asian Pac J Cancer Prev. 2014;15(11):4583-7"
"6171",2014,"6171. Asian Pac J Cancer Prev. 2014;15(11):4563-6"
"6172",2014,"6172. Asian Pac J Cancer Prev. 2014;15(11):4493-7"
"6173",2014,"6173. Asian Pac J Cancer Prev. 2014;15(11):4467-74"
"6174",2014,"6174. Asian Pac J Cancer Prev. 2014;15(11):4449-54"
"6175",2014,"6175. Asian Pac J Cancer Prev. 2014;15(11):4443-8"
"6176",2014,"6176. Asian Pac J Cancer Prev. 2014;15(11):4417-22"
"6177",2014,"6177. Asian Pac J Cancer Prev. 2014;15(8):3811-5"
"6178",2014,"6178. Asian Pac J Cancer Prev. 2014;15(8):3715-20"
"6179",2014,"6179. Asian Pac J Cancer Prev. 2014;15(8):3705-13"
"6180",2014,"6180. Asian Pac J Cancer Prev. 2014;15(8):3691-8"
"6181",2014,"6181. Asian Pac J Cancer Prev. 2014;15(8):3687-90"
"6182",2014,"6182. Asian Pac J Cancer Prev. 2014;15(8):3607-12"
"6183",2014,"6183. Asian Pac J Cancer Prev. 2014;15(8):3525-31"
"6184",2014,"6184. Asian Pac J Cancer Prev. 2014;15(8):3503-5"
"6185",2014,"6185. Asian Pac J Cancer Prev. 2014;15(8):3477-82"
"6186",2014,"6186. Asian Pac J Cancer Prev. 2014;15(8):3465-70"
"6187",2014,"6187. Asian Pac J Cancer Prev. 2014;15(8):3419-24"
"6188",2014,"6188. Asian Pac J Cancer Prev. 2014;15(8):3403-10"
"6189",2014,"6189. Asian Pac J Cancer Prev. 2014;15(8):3369-75"
"6190",2014,"6190. Asian Pac J Cancer Prev. 2014;15(7):3273-8"
"6191",2014,"6191. Asian Pac J Cancer Prev. 2014;15(7):3267-71"
"6192",2014,"6192. Asian Pac J Cancer Prev. 2014;15(7):3247-52"
"6193",2014,"6193. Asian Pac J Cancer Prev. 2014;15(7):3021-7"
"6194",2014,"6194. Asian Pac J Cancer Prev. 2014;15(6):2917-22"
"6195",2014,"6195. Asian Pac J Cancer Prev. 2014;15(6):2889-92"
"6196",2014,"6196. Asian Pac J Cancer Prev. 2014;15(6):2857-61"
"6197",2014,"6197. Asian Pac J Cancer Prev. 2014;15(6):2663-7"
"6198",2014,"6198. Asian Pac J Cancer Prev. 2014;15(6):2571-6"
"6199",2014,"6199. Asian Pac J Cancer Prev. 2014;15(6):2517-22"
"6200",2014,"6200. Asian Pac J Cancer Prev. 2014;15(5):2369-74"
"6201",2014,"6201. Asian Pac J Cancer Prev. 2014;15(5):2363-7"
"6202",2014,"6202. Asian Pac J Cancer Prev. 2014;15(5):2323-8"
"6203",2014,"6203. Asian Pac J Cancer Prev. 2014;15(5):2297-302"
"6204",2014,"6204. Asian Pac J Cancer Prev. 2014;15(5):2257-62"
"6205",2014,"6205. Asian Pac J Cancer Prev. 2014;15(5):2095-100"
"6206",2014,"6206. Asian Pac J Cancer Prev. 2014;15(5):2075-81"
"6207",2014,"6207. Asian Pac J Cancer Prev. 2014;15(4):1803-6"
"6208",2014,"6208. Asian Pac J Cancer Prev. 2014;15(4):1649-54"
"6209",2014,"6209. Asian Pac J Cancer Prev. 2014;15(3):1345-9"
"6210",2014,"6210. Asian Pac J Cancer Prev. 2014;15(3):1313-20"
"6211",2014,"6211. Asian Pac J Cancer Prev. 2014;15(3):1291-8"
"6212",2014,"6212. Asian Pac J Cancer Prev. 2014;15(3):1263-7"
