"","pubyear","citations"
"1137",2011,"(includes abstract) Mesas, Arthur Eumann; Leon-Muñoz, Luz M.; Rodriguez-Artalejo, Fernando; Lopez-Garcia, Esther; American Journal of Clinical Nutrition, 2011 Oct; 94 (4): 1113-26. (journal article - equations & formulas, meta analysis, research, systematic review, tables/charts) "
"1138",2011,"(includes abstract) Patroniti, Nicolò; Bellani, Giacomo; Pesenti, Antonio; Current Opinion in Critical Care, 2011 Oct; 17 (5): 527-32. (journal article - review, tables/charts) "
"1139",2011,"(includes abstract) Mysore, Satya; Ruffin, Richard E.; Drugs, 2011; 71 (16): 2091-7. (journal article - review, tables/charts) "
"1140",2011,"(includes abstract) Stevens, Philip; Foulkes, Rhiannon E; Hartford-Beynon, Jake S; Delicata, Raymond J; European Journal of Gastroenterology & Hepatology, 2011 Oct; 23 (10): 912-22. (journal article - meta analysis, research, systematic review, tables/charts) "
"1141",2011,"(includes abstract) Fletcher, Richard; Freeman, Emily; Matthey, Stephen; Fathering: A Journal of Theory, Research, & Practice about Men as Fathers, 2011 Fall; 9 (3): 291-312. (journal article - meta analysis, research, systematic review, tables/charts) "
"1142",2011,"(includes abstract) Day, Lukejohn W.; Kwon, Annette; Inadomi, John M.; Walter, Louise C.; Somsouk, Ma; Gastrointestinal Endoscopy, 2011 Oct; 74 (4): 885-96. (journal article - meta analysis, research, systematic review) "
"1143",2011,"(includes abstract) Daly, Jeanette M.; Merchant, Mary L.; Jogerst, Gerald J.; Journal of Elder Abuse & Neglect, 2011 Oct-Dec; 23 (4): 348-65. (journal article - research, systematic review, tables/charts) "
"1144",2011,"(includes abstract) Werb, Dan; Mills, Edward J.; DeBeck, Kora; Kerr, Thomas; Montaner, Julio S. G.; Wood, Evan; Journal of Epidemiology & Community Health, 2011 Oct; 65 (10): 834-40. (journal article - meta analysis, research, systematic review, tables/charts) "
"1145",2011,"(includes abstract) Petrucci, Ambra; Sgolastra, Fabrizio; Gatto, Roberto; Mattei, Antonella; Monaco, Annalisa; Journal of Orofacial Pain, 2011 Fall; 25 (4): 298-307. (journal article - pictorial, research, systematic review, tables/charts) "
"1146",2011,"(includes abstract) Seitz, Dallas P.; Adunuri, Nikesh; Gill, Sudeep S.; Rochon, Paula A.; Journal of the American Medical Directors Association, 2011 Oct; 12 (8): 556-64. (journal article - meta analysis, research, systematic review, tables/charts) "
"1147",2011,"(includes abstract) Yu, Lin; Song, Yueming; Yang, Xi; Lv, Chaoliang; Orthopedics, 2011 Oct; 34 (10): 772. (journal article - meta analysis, research, systematic review) "
"1148",2011,"(includes abstract) Askie, Lisa M.; Ballard, Roberta A.; Cutter, Gary R.; Dani, Carlo; Elbourne, Diana; Field, David; Hascoet, Jean-Michel; Hibbs, Anna Maria; Kinsella, John P.; Mercier, Jean-Christophe; et al.; Pediatrics, 2011 Oct; 128 (4): 729-39. (journal article - meta analysis, research, systematic review, tables/charts) "
"1149",2011,"(includes abstract) Tabbers, Merit M.; Boluyt, Nicole; Berger, Marjolein Y.; Benninga, Marc A.; Pediatrics, 2011 Oct; 128 (4): 753-61. (journal article - research, systematic review, tables/charts) "
"1150",2011,"(includes abstract) Hess, Dean R.; Respiratory Care, 2011 Oct; 56 (10): 1555-72. (journal article - review, tables/charts) "
"1151",2011,"(includes abstract) von Keyserlingk, Camilla; Hopkins, Robert; Anastasilakis, Athanasios; Toulis, Konstantinos; Goeree, Ron; Tarride, Jean-Eric; Xie, Feng; Seminars in Arthritis & Rheumatism, 2011 Oct; 41 (2): 178-86. (journal article - meta analysis, research, systematic review, tables/charts) "
"1152",2011,"(includes abstract) Carr, Amelia J.; Hopkins, Will G.; Gore, Christopher J.; Sports Medicine, 2011; 41 (10): 801-14. (journal article - equations & formulas, meta analysis, research, systematic review, tables/charts) "
"1153",2011,"(includes abstract) Webb AJ; Rothwell PM; Stroke (00392499), 2011 Oct; 42 (10): 2860-5. (journal article - research, systematic review) "
"1154",2011,"(includes abstract) Suksomboon, Naeti; Poolsup, Nalinee; Boonkaew, Sukamai; Suthisisang, Chuthamanee C.; Journal of Ethnopharmacology, 2011 Oct; 137 (3): 1328-33. (journal article - meta analysis, research, systematic review) "
"1155",2011,"(includes abstract) E. Turkstra; S.-K. Ng; P.A. Scuffham; Current Medical Research & Opinion, 2011 Oct; 27 (10): 1885-97. (journal article - meta analysis, research, systematic review) "
"1156",2011,"(includes abstract) F. Aptel; P. Denis; Current Medical Research & Opinion, 2011 Oct; 27 (10): 1949-58. (journal article - meta analysis, research, systematic review) "
"1157",2011,"(includes abstract) R. Mösges; M. Nematian-Samani; M. Hellmich; K. Shah-Hosseini; Current Medical Research & Opinion, 2011 Oct; 27 (10): 2053-60. (journal article - meta analysis, research, systematic review) "
"1158",2011,"(includes abstract) Turner, Katy M. E.; Hutchinson, Sharon; Vickerman, Peter; Hope, Vivian; Craine, Noel; Palmateer, Norah; May, Margaret; Taylor, Avril; De Angelis, Daniela; Cameron, Sheila; et al.; Addiction, 2011 Nov; 106 (11): 1978-88. (journal article - meta analysis, research, systematic review, tables/charts) "
"1159",2011,"(includes abstract) Dagres, Nikolaos; Varounis, Christos; Iliodromitis, Efstathios K.; Lekakis, John P.; Rallidis, Loukianos S.; Anastasiou-Nana, Maria; American Journal of Cardiovascular Drugs, 2011; 11 (6): 395-400. (journal article - meta analysis, research, systematic review) "
"1160",2011,"(includes abstract) Diener, Marc J.; Hilsenroth, Mark J.; Shaffer, Seth A.; Sexton, James E.; Clinical Psychology & Psychotherapy, 2011 Nov-Dec; 18 (6): 464-85. (journal article - meta analysis, research, systematic review, tables/charts) "
"1161",2011,"(includes abstract) Burgos, Jorge; Cobos, Patricia; Rodriguez, Leire; Osuna, Carmen; Melchor, Juan Carlos; FernÃ¡ndez-Llebrez, Luis; MartÃ­nez-Astorquiza, TxantÃ³n; Current Women's Health Reviews, 2011 Nov; 7 (4): 405-15. (journal article - research, systematic review, tables/charts) "
"1162",2011,"(includes abstract) Burls, Amanda; Cabello, Juan B; Emparanza, Jose I; Bayliss, Sue; Quinn, Tom; Emergency Medicine Journal, 2011 Nov; 28 (11): 917-23. (journal article - meta analysis, research, systematic review, tables/charts) "
"1163",2011,"(includes abstract) Abroug, Fekri; Ouanes-Besbes, Lamia; Ouanes, Islem; Dachraoui, Fahmi; Hassen, Mohamed Fkih; Haguiga, Habib; Elatrous, Souheil; Brun-Buisson, Christian; Emergency Medicine Journal, 2011 Nov; 28 (11): 963-9. (journal article - meta analysis, research, systematic review, tables/charts) "
"1164",2011,"(includes abstract) Lenters, Virissa; Vermeulen, Roel; Dogger, Sies; Stayner, Leslie; Portengen, Lützen; Burdorf, Alex; Heederik, Dick; Environmental Health Perspectives, 2011 Nov 1; 119 (11): 1547-55. (journal article - meta analysis, research, systematic review, tables/charts) "
"1165",2011,"(includes abstract) Larsson, Susanna C.; Wolk, Alicja; European Journal of Cancer, 2011 Nov; 47 (16): 2422-30. (journal article - meta analysis, research, systematic review) "
"1166",2011,"(includes abstract) Anninga, Jakob K.; Gelderblom, Hans; Fiocco, Marta; Kroep, Judith R.; Taminiau, Antoni H.M.; Hogendoorn, Pancras C.W.; Egeler, R. Maarten; European Journal of Cancer, 2011 Nov; 47 (16): 2431-45. (journal article - meta analysis, research, systematic review) "
"1167",2011,"(includes abstract) Coventry, Linda L.; Finn, Judith; Bremner, Alexandra P.; Heart & Lung, 2011 Nov; 40 (6): 477-91. (journal article - research, systematic review, tables/charts) "
"1168",2011,"(includes abstract) Haedt-Matt, Alissa A.; Keel, Pamela K.; International Journal of Eating Disorders, 2011 Nov; 44 (7): 573-8. (journal article - meta analysis, research, systematic review, tables/charts) "
"1169",2011,"(includes abstract) Amin, Sanjiv; Smith, Tristram; Wang, Hongyue; Journal of Autism & Developmental Disorders, 2011 Nov; 41 (11): 1455-63. (journal article - meta analysis, research, systematic review, tables/charts) "
"1170",2011,"(includes abstract) Hwang CL; Wu YT; Chou CH; Journal of Cardiopulmonary Rehabilitation & Prevention, 2011 Nov; 31 (6): 378-85. (journal article - meta analysis, research, systematic review) "
"1171",2011,"(includes abstract) Kudlicka A; Clare L; Hindle JV; Movement Disorders, 2011 Nov; 26 (13): 2305-15. (journal article - meta analysis, research, systematic review) "
"1172",2011,"(includes abstract) Zaidi, Anita K.M.; Ganatra, Hammad A.; Syed, Sana; Cousens, Simon; Lee, Anne C.C.; Black, Robert; Bhutta, Zulfiqar A.; Lawn, Joy E.; Neonatal Intensive Care, 2011 Nov-Dec; 24 (7): 55-8. (journal article - meta analysis, research, systematic review) "
"1173",2011,"(includes abstract) Roskell, Neil S.; Beard, Stephen M.; Zhao, Yang; Le, Trong Kim; Pain Practice, 2011 Nov-Dec; 11 (6): 516-27. (journal article - meta analysis, research, systematic review) "
"1174",2011,"(includes abstract) Coull, G.; Morris, P. G.; Psychological Medicine, 2011 Nov; 41 (11): 2239-52. (journal article - meta analysis, research, systematic review, tables/charts) "
"1175",2011,"(includes abstract) Lee, Anna; Renal Society of Australasia Journal, 2011 Nov; 7 (3): 122-9. (journal article - pictorial, questionnaire/scale, review, tables/charts) "
"1176",2011,"(includes abstract) Taminato, Monica; Fram, Dayana; Regina Torloni, Maria; Gonçalves Silva Belascc, Angélica; Saconato, Humberto; Aparecida Barbosa, Dulce; Revista Latino-Americana de Enfermagem (RLAE), 2011 Nov-Dec; 19 (6): 1470-8. (journal article - meta analysis, research, systematic review, tables/charts) "
"1177",2011,"(includes abstract) Arsenault, Kyle A.; McDonald, Joey; Devereaux, P. J.; Thorlund, Kristian; Tittley, Jacques G.; Whitlock, Richard P.; Wound Repair & Regeneration, 2011 Nov; 19 (6): 657-63. (journal article - equations & formulas, meta analysis, research, systematic review, tables/charts) "
"1178",2011,"(includes abstract) Olin, Jacqueline L.; Veverka, Angie; Nuzum, Donald S.; American Journal of Health-System Pharmacy, 2011 Nov 15; 68 (22): 2139-46. (journal article - review, tables/charts) "
"1179",2011,"(includes abstract) Xiang, He-ping; Geng, Xiao-ping; Ge, Wei-wei; Li, He; European Journal of Cancer, 2011 Nov; 47 (17): 2546-51. (journal article - meta analysis, research, systematic review) "
"1180",2011,"(includes abstract) Gandini, Sara; Iodice, Simona; Koomen, Els; Pietro, Alessandra Di; Sera, Francesco; Caini, Saverio; European Journal of Cancer, 2011 Nov; 47 (17): 2607-17. (journal article - meta analysis, research, systematic review) "
"1181",2011,"(includes abstract) Aazh, Hashir; El Refaie, Amr; Humphriss, Rachel; American Journal of Audiology, 2011 Dec; 20 (2): 151-8. (journal article - research, systematic review, tables/charts) "
"1182",2011,"(includes abstract) Akinkuolie, Akintunde O.; Ngwa, Julius S.; Meigs, James B.; Djoussé, Luc; Clinical Nutrition, 2011 Dec; 30 (6): 702-7. (journal article - meta analysis, research, systematic review, tables/charts) "
"1183",2011,"(includes abstract) Jiang, Hua; Sun, Ming-Wei; Hefright, Brook; Chen, Wei; Lu, Charles Damien; Zeng, Jun; Clinical Nutrition, 2011 Dec; 30 (6): 730-7. (journal article - meta analysis, research, systematic review, tables/charts) "
"1184",2011,"(includes abstract) Stip, Emmanuel; Zhornitsky, Simon; Moteshafi, Hoda; Létourneau, Geneviève; Stikarovska, Irena; Potvin, Stéphane; Tourjman, Valérie; Clinical Therapeutics, 2011 Dec; 33 (12): 1853-67. (journal article - meta analysis, research, systematic review, tables/charts) "
"1185",2011,"(includes abstract) Levy AR; Johnston KM; Sambrook J; Donato B; Penrod JR; Corral M; Chasen M; Current Medical Research & Opinion, 2011 Dec; 27 (12): 2253-9. (journal article - meta analysis, research, systematic review) "
"1186",2011,"(includes abstract) Cereda E; Barichella M; Pedrolli C; Klersy C; Cassani E; Caccialanza R; Pezzoli G; Diabetes Care, 2011 Dec; 34 (12): 2614-23. (journal article - meta analysis, research, systematic review) "
"1187",2011,"(includes abstract) Sanches AC; Correr CJ; Venson R; Pontarolo R; Diabetes Research & Clinical Practice, 2011 Dec; 94 (3): 333-9. (journal article - research, systematic review) "
"1188",2011,"(includes abstract) Janssen, Nicole A. H.; Hoek, Gerard; Simic-Lawson, Milena; Fischer, Paul; van Bree, Leendert; tenÂ Brink, HarryÂ ; Keuken, Menno; Atkinson, Richard W.; Anderson, H. Ross; Brunekreef, Bert; et al.; Environmental Health Perspectives, 2011 Dec; 119 (12): 1691-9. (journal article - meta analysis, research, systematic review, tables/charts) "
"1189",2011,"(includes abstract) Lin, Ziwei; Bai, Yu; Zheng, Ping; European Journal of Gastroenterology & Hepatology, 2011 Dec; 23 (12): 1100-10. (journal article - meta analysis, review, tables/charts) "
"1190",2011,"(includes abstract) Ge, Zhenming; Ben, Qiwen; Qian, Junbo; Wang, Yamin; Li, Yuming; European Journal of Gastroenterology & Hepatology, 2011 Dec; 23 (12): 1127-35. (journal article - meta analysis, research, systematic review, tables/charts) "
"1191",2011,"(includes abstract) Rosenthal, Lisa; Levy, Sheri R.; Moyer, Anne; European Journal of Social Psychology, 2011 Dec; 41 (7): 874-85. (journal article - meta analysis, research, systematic review) "
"1192",2011,"(includes abstract) Hutchison, Anne-Marie; Beard, David; Pallister, Ian; Topliss, Claire Joanne; Williams, Paul; International Musculoskeletal Medicine, 2011 Dec; 33 (4): 152-60. (journal article - research, systematic review, tables/charts) "
"1193",2011,"(includes abstract) Shahkar, Lobat; Keshtkar, Abbasali; Mirfazeli, Arezou; Ahani, Ali; Roshandel, Gholamreza; Iranian Journal of Pediatrics, 2011 Dec; 21 (4): 411-7. (journal article - meta analysis, research, systematic review, tables/charts) "
"1194",2011,"(includes abstract) LANG, Dora S.P.; THO, Poh Chi; ANG, Emily N.K.; Japan Journal of Nursing Science, 2011 Dec; 8 (2): 115-128. (journal article - research, systematic review, tables/charts) "
"1195",2011,"(includes abstract) Choi, Young-Seon; Lawler, Erin; Boenecke, Clayton A.; Ponatoski, Edward R.; Zimring, Craig M.; Journal of Advanced Nursing, 2011 Dec; 67 (12): 2501-24. (journal article - research, systematic review, tables/charts) "
"1196",2011,"(includes abstract) Jia, Yongliang; Bao, Feifei; Huang, Fangyi; Leung, Siu-wai; Journal of Alternative & Complementary Medicine, 2011 Dec; 17 (12): 1109-17. (journal article - meta analysis, research, systematic review, tables/charts) "
"1197",2011,"(includes abstract) Shikany, J. M.; Desmond, R.; McCubrey, R.; Allison, D. B.; Journal of Human Nutrition & Dietetics, 2011 Dec; 24 (6): 525-35. (journal article - meta analysis, research, systematic review, tables/charts) "
"1198",2011,"(includes abstract) Sanati, Kaveh; Mansouri, Massoud; Macdonald, Duncan; Ghafghazi, Shahab; Macdonald, Ewan; Yadegarfar, Ghasem; Journal of Occupational Rehabilitation, 2011 Dec; 21 (4): 474-81. (journal article - meta analysis, research, systematic review, tables/charts) "
"1199",2011,"(includes abstract) Edelsberg, John; Lord, Claudia; Oster, Gerry; Journal of Pain Management, 2011; 4 (4): 339-51. (journal article - meta analysis, research, systematic review, tables/charts) "
"1200",2011,"(includes abstract) Muir, Susan W.; Montero-Odasso, Manuel; Journal of the American Geriatrics Society, 2011 Dec; 59 (12): 2291-300. (journal article - meta analysis, research, systematic review, tables/charts) "
"1201",2011,"(includes abstract) Clarke, Clare Louise; Ryan, Cormac Gerard; Martin, Denis J.; Manual Therapy, 2011 Dec; 16 (6): 544-9. (journal article - meta analysis, research, systematic review) "
"1202",2011,"(includes abstract) Brannick, Michael T; Erol-Korkmaz, H Tugba; Prewett, Matthew; Medical Education, 2011 Dec; 45 (12): 1181-9. (journal article - meta analysis, research, systematic review, tables/charts) "
"1203",2011,"(includes abstract) Zhou, Qina; Hou, Yuemei; Yang, Shanglei; Pacing & Clinical Electrophysiology, 2011 Dec; 34 (12): 1687-94. (journal article - meta analysis, research, systematic review, tables/charts) "
"1204",2011,"(includes abstract) Wanyonyi KL; Themessl-Huber M; Humphris G; Freeman R; Patient Education & Counseling, 2011 Dec; 85 (3): 348-55. (journal article - meta analysis, research, systematic review) "
